path	area	family	reads	writes
original-game/ERB/実績関係/ACHIEVEMENT_2_OLDERSISTER.ERB	実績関係	CHARANUM	1	0
original-game/ERB/実績関係/ACHIEVEMENT_2_OLDERSISTER.ERB	実績関係	COUNT	5	1
original-game/ERB/実績関係/ACHIEVEMENT_2_OLDERSISTER.ERB	実績関係	FLAG	2	2
original-game/ERB/実績関係/ACHIEVEMENT_2_OLDERSISTER.ERB	実績関係	GLOBAL	5	3
original-game/ERB/実績関係/ACHIEVEMENT_2_OLDERSISTER.ERB	実績関係	LOCAL	3	2
original-game/ERB/実績関係/ACHIEVEMENT_2_OLDERSISTER.ERB	実績関係	MASTER	6	0
original-game/ERB/実績関係/ACHIEVEMENT_2_OLDERSISTER.ERB	実績関係	NO	1	1
original-game/ERB/実績関係/ACHIEVEMENT_2_OLDERSISTER.ERB	実績関係	RESULTS	1	1
original-game/ERB/実績関係/ACHIEVEMENT_2_OLDERSISTER.ERB	実績関係	TALENT	2	2
original-game/ERB/実績関係/ACHIEVEMENT_2_OLDERSISTER.ERB	実績関係	TARGET	1	1
original-game/ERB/実績関係/ACHIEVEMENT_30_ACTRESS_LIST_COMPLETE.ERB	実績関係	CALLNAME	1	0
original-game/ERB/実績関係/ACHIEVEMENT_30_ACTRESS_LIST_COMPLETE.ERB	実績関係	GLOBAL	3	1
original-game/ERB/実績関係/ACHIEVEMENT_30_ACTRESS_LIST_COMPLETE.ERB	実績関係	LOCAL	9	4
original-game/ERB/実績関係/ACHIEVEMENT_30_ACTRESS_LIST_COMPLETE.ERB	実績関係	MASTER	2	0
original-game/ERB/実績関係/ACHIEVEMENT_30_ACTRESS_LIST_COMPLETE.ERB	実績関係	RESULTS	1	1
original-game/ERB/実績関係/ACHIEVEMENT_3_IMOPARA.ERB	実績関係	CALLNAME	2	0
original-game/ERB/実績関係/ACHIEVEMENT_3_IMOPARA.ERB	実績関係	CHARANUM	1	0
original-game/ERB/実績関係/ACHIEVEMENT_3_IMOPARA.ERB	実績関係	COUNT	4	1
original-game/ERB/実績関係/ACHIEVEMENT_3_IMOPARA.ERB	実績関係	GLOBAL	3	2
original-game/ERB/実績関係/ACHIEVEMENT_3_IMOPARA.ERB	実績関係	LOCAL	3	2
original-game/ERB/実績関係/ACHIEVEMENT_3_IMOPARA.ERB	実績関係	MASTER	5	0
original-game/ERB/実績関係/ACHIEVEMENT_3_IMOPARA.ERB	実績関係	RESULTS	1	1
original-game/ERB/実績関係/ACHIEVEMENT_3_IMOPARA.ERB	実績関係	TALENT	4	3
original-game/ERB/実績関係/ACHIEVEMENT_4_TOLOVERU.ERB	実績関係	CALLNAME	2	0
original-game/ERB/実績関係/ACHIEVEMENT_4_TOLOVERU.ERB	実績関係	CHARANUM	1	0
original-game/ERB/実績関係/ACHIEVEMENT_4_TOLOVERU.ERB	実績関係	COUNT	4	1
original-game/ERB/実績関係/ACHIEVEMENT_4_TOLOVERU.ERB	実績関係	FLAG	2	2
original-game/ERB/実績関係/ACHIEVEMENT_4_TOLOVERU.ERB	実績関係	GLOBAL	5	3
original-game/ERB/実績関係/ACHIEVEMENT_4_TOLOVERU.ERB	実績関係	LOCAL	3	2
original-game/ERB/実績関係/ACHIEVEMENT_4_TOLOVERU.ERB	実績関係	MASTER	3	0
original-game/ERB/実績関係/ACHIEVEMENT_4_TOLOVERU.ERB	実績関係	RESULTS	1	1
original-game/ERB/実績関係/ACHIEVEMENT_4_TOLOVERU.ERB	実績関係	TALENT	2	1
original-game/ERB/実績関係/ACHIEVEMENT_4_TOLOVERU.ERB	実績関係	TARGET	1	1
original-game/ERB/実績関係/ACHIEVEMENT_5_VIRGINMANIA.ERB	実績関係	BASE	2	2
original-game/ERB/実績関係/ACHIEVEMENT_5_VIRGINMANIA.ERB	実績関係	CALLNAME	3	0
original-game/ERB/実績関係/ACHIEVEMENT_5_VIRGINMANIA.ERB	実績関係	CFLAG	4	4
original-game/ERB/実績関係/ACHIEVEMENT_5_VIRGINMANIA.ERB	実績関係	CHARANUM	3	0
original-game/ERB/実績関係/ACHIEVEMENT_5_VIRGINMANIA.ERB	実績関係	COUNT	8	1
original-game/ERB/実績関係/ACHIEVEMENT_5_VIRGINMANIA.ERB	実績関係	FLAG	6	6
original-game/ERB/実績関係/ACHIEVEMENT_5_VIRGINMANIA.ERB	実績関係	GLOBAL	8	5
original-game/ERB/実績関係/ACHIEVEMENT_5_VIRGINMANIA.ERB	実績関係	LOCAL	3	2
original-game/ERB/実績関係/ACHIEVEMENT_5_VIRGINMANIA.ERB	実績関係	MASTER	3	0
original-game/ERB/実績関係/ACHIEVEMENT_5_VIRGINMANIA.ERB	実績関係	MAXBASE	4	2
original-game/ERB/実績関係/ACHIEVEMENT_5_VIRGINMANIA.ERB	実績関係	MONEY	1	0
original-game/ERB/実績関係/ACHIEVEMENT_5_VIRGINMANIA.ERB	実績関係	NAME	4	0
original-game/ERB/実績関係/ACHIEVEMENT_5_VIRGINMANIA.ERB	実績関係	RESULT	24	11
original-game/ERB/実績関係/ACHIEVEMENT_5_VIRGINMANIA.ERB	実績関係	RESULTS	1	1
original-game/ERB/実績関係/ACHIEVEMENT_5_VIRGINMANIA.ERB	実績関係	TALENT	8	8
original-game/ERB/実績関係/ACHIEVEMENT_5_VIRGINMANIA.ERB	実績関係	TARGET	6	4
original-game/ERB/実績関係/ACHIEVEMENT_6_NTR.ERB	実績関係	ABL	2	1
original-game/ERB/実績関係/ACHIEVEMENT_6_NTR.ERB	実績関係	CALLNAME	1	0
original-game/ERB/実績関係/ACHIEVEMENT_6_NTR.ERB	実績関係	CHARANUM	1	0
original-game/ERB/実績関係/ACHIEVEMENT_6_NTR.ERB	実績関係	COUNT	4	1
original-game/ERB/実績関係/ACHIEVEMENT_6_NTR.ERB	実績関係	EXP	1	0
original-game/ERB/実績関係/ACHIEVEMENT_6_NTR.ERB	実績関係	GLOBAL	3	2
original-game/ERB/実績関係/ACHIEVEMENT_6_NTR.ERB	実績関係	LOCAL	3	2
original-game/ERB/実績関係/ACHIEVEMENT_6_NTR.ERB	実績関係	MASTER	4	0
original-game/ERB/実績関係/ACHIEVEMENT_6_NTR.ERB	実績関係	RESULTS	1	1
original-game/ERB/実績関係/ACHIEVEMENT_6_NTR.ERB	実績関係	TALENT	1	1
original-game/ERB/実績関係/ACHIEVEMENT_7_BLACKIMPACT.ERB	実績関係	CALLNAME	2	0
original-game/ERB/実績関係/ACHIEVEMENT_7_BLACKIMPACT.ERB	実績関係	CHARANUM	1	0
original-game/ERB/実績関係/ACHIEVEMENT_7_BLACKIMPACT.ERB	実績関係	COUNT	4	1
original-game/ERB/実績関係/ACHIEVEMENT_7_BLACKIMPACT.ERB	実績関係	FLAG	18	18
original-game/ERB/実績関係/ACHIEVEMENT_7_BLACKIMPACT.ERB	実績関係	GLOBAL	3	2
original-game/ERB/実績関係/ACHIEVEMENT_7_BLACKIMPACT.ERB	実績関係	LOCAL	3	2
original-game/ERB/実績関係/ACHIEVEMENT_7_BLACKIMPACT.ERB	実績関係	MASTER	3	0
original-game/ERB/実績関係/ACHIEVEMENT_7_BLACKIMPACT.ERB	実績関係	RESULT	13	13
original-game/ERB/実績関係/ACHIEVEMENT_7_BLACKIMPACT.ERB	実績関係	RESULTS	1	1
original-game/ERB/実績関係/ACHIEVEMENT_7_BLACKIMPACT.ERB	実績関係	TALENT	2	2
original-game/ERB/実績関係/ACHIEVEMENT_8_BLACKKANADE.ERB	実績関係	CALLNAME	1	0
original-game/ERB/実績関係/ACHIEVEMENT_8_BLACKKANADE.ERB	実績関係	CHARANUM	1	0
original-game/ERB/実績関係/ACHIEVEMENT_8_BLACKKANADE.ERB	実績関係	COUNT	8	1
original-game/ERB/実績関係/ACHIEVEMENT_8_BLACKKANADE.ERB	実績関係	FLAG	4	4
original-game/ERB/実績関係/ACHIEVEMENT_8_BLACKKANADE.ERB	実績関係	GLOBAL	7	5
original-game/ERB/実績関係/ACHIEVEMENT_8_BLACKKANADE.ERB	実績関係	LOCAL	3	2
original-game/ERB/実績関係/ACHIEVEMENT_8_BLACKKANADE.ERB	実績関係	MASTER	2	0
original-game/ERB/実績関係/ACHIEVEMENT_8_BLACKKANADE.ERB	実績関係	NO	1	1
original-game/ERB/実績関係/ACHIEVEMENT_8_BLACKKANADE.ERB	実績関係	RESULT	3	3
original-game/ERB/実績関係/ACHIEVEMENT_8_BLACKKANADE.ERB	実績関係	RESULTS	1	1
original-game/ERB/実績関係/ACHIEVEMENT_8_BLACKKANADE.ERB	実績関係	TALENT	5	5
original-game/ERB/実績関係/ACHIEVEMENT_8_BLACKKANADE.ERB	実績関係	TARGET	1	1
original-game/ERB/指導関係/COMABLE.ERB	指導関係	A	4	3
original-game/ERB/指導関係/COMABLE.ERB	指導関係	ABL	218	0
original-game/ERB/指導関係/COMABLE.ERB	指導関係	ASSI	221	0
original-game/ERB/指導関係/COMABLE.ERB	指導関係	ASSIPLAY	70	2
original-game/ERB/指導関係/COMABLE.ERB	指導関係	CFLAG	546	273
original-game/ERB/指導関係/COMABLE.ERB	指導関係	EXP	29	17
original-game/ERB/指導関係/COMABLE.ERB	指導関係	FLAG	33	22
original-game/ERB/指導関係/COMABLE.ERB	指導関係	ITEM	85	84
original-game/ERB/指導関係/COMABLE.ERB	指導関係	MARK	1	0
original-game/ERB/指導関係/COMABLE.ERB	指導関係	MASTER	19	0
original-game/ERB/指導関係/COMABLE.ERB	指導関係	NO	4	0
original-game/ERB/指導関係/COMABLE.ERB	指導関係	NOITEM	62	62
original-game/ERB/指導関係/COMABLE.ERB	指導関係	PALAM	25	0
original-game/ERB/指導関係/COMABLE.ERB	指導関係	PALAMLV	24	0
original-game/ERB/指導関係/COMABLE.ERB	指導関係	PLAYER	175	0
original-game/ERB/指導関係/COMABLE.ERB	指導関係	R	6	3
original-game/ERB/指導関係/COMABLE.ERB	指導関係	RELATION	3	0
original-game/ERB/指導関係/COMABLE.ERB	指導関係	STAIN	55	0
original-game/ERB/指導関係/COMABLE.ERB	指導関係	TALENT	391	244
original-game/ERB/指導関係/COMABLE.ERB	指導関係	TARGET	3	0
original-game/ERB/指導関係/COMABLE.ERB	指導関係	TEQUIP	730	29
original-game/ERB/指導関係/COMABLE.ERB	指導関係	TFLAG	38	1
original-game/ERB/指導関係/COMF0.ERB	指導関係	ABL	11	10
original-game/ERB/指導関係/COMF0.ERB	指導関係	ASSI	3	0
original-game/ERB/指導関係/COMF0.ERB	指導関係	ASSIPLAY	3	2
original-game/ERB/指導関係/COMF0.ERB	指導関係	CFLAG	2	1
original-game/ERB/指導関係/COMF0.ERB	指導関係	E	4	2
original-game/ERB/指導関係/COMF0.ERB	指導関係	EXP	4	4
original-game/ERB/指導関係/COMF0.ERB	指導関係	EXPNAME	4	0
original-game/ERB/指導関係/COMF0.ERB	指導関係	LOSEBASE	2	2
original-game/ERB/指導関係/COMF0.ERB	指導関係	PLAYER	9	0
original-game/ERB/指導関係/COMF0.ERB	指導関係	SAVESTR	1	1
original-game/ERB/指導関係/COMF0.ERB	指導関係	SOURCE	49	49
original-game/ERB/指導関係/COMF0.ERB	指導関係	STAIN	21	0
original-game/ERB/指導関係/COMF0.ERB	指導関係	TALENT	10	5
original-game/ERB/指導関係/COMF0.ERB	指導関係	TEQUIP	3	0
original-game/ERB/指導関係/COMF1.ERB	指導関係	ABL	5	5
original-game/ERB/指導関係/COMF1.ERB	指導関係	ASSIPLAY	3	2
original-game/ERB/指導関係/COMF1.ERB	指導関係	CFLAG	2	1
original-game/ERB/指導関係/COMF1.ERB	指導関係	E	4	2
original-game/ERB/指導関係/COMF1.ERB	指導関係	EXP	2	2
original-game/ERB/指導関係/COMF1.ERB	指導関係	EXPNAME	2	0
original-game/ERB/指導関係/COMF1.ERB	指導関係	LOSEBASE	2	2
original-game/ERB/指導関係/COMF1.ERB	指導関係	P	1	1
original-game/ERB/指導関係/COMF1.ERB	指導関係	PLAYER	5	0
original-game/ERB/指導関係/COMF1.ERB	指導関係	PREVCOM	3	3
original-game/ERB/指導関係/COMF1.ERB	指導関係	RESULT	1	1
original-game/ERB/指導関係/COMF1.ERB	指導関係	SAVESTR	1	1
original-game/ERB/指導関係/COMF1.ERB	指導関係	SOURCE	13	11
original-game/ERB/指導関係/COMF1.ERB	指導関係	STAIN	4	0
original-game/ERB/指導関係/COMF1.ERB	指導関係	TALENT	5	2
original-game/ERB/指導関係/COMF1.ERB	指導関係	TEQUIP	4	2
original-game/ERB/指導関係/COMF1.ERB	指導関係	TFLAG	5	1
original-game/ERB/指導関係/COMF10.ERB	指導関係	ABL	5	5
original-game/ERB/指導関係/COMF10.ERB	指導関係	EXP	2	2
original-game/ERB/指導関係/COMF10.ERB	指導関係	EXPNAME	2	0
original-game/ERB/指導関係/COMF10.ERB	指導関係	ITEM	1	0
original-game/ERB/指導関係/COMF10.ERB	指導関係	LOSEBASE	4	2
original-game/ERB/指導関係/COMF10.ERB	指導関係	PLAYER	2	0
original-game/ERB/指導関係/COMF10.ERB	指導関係	SAVESTR	1	1
original-game/ERB/指導関係/COMF10.ERB	指導関係	SOURCE	11	8
original-game/ERB/指導関係/COMF10.ERB	指導関係	TALENT	4	4
original-game/ERB/指導関係/COMF100.ERB	指導関係	A	50	14
original-game/ERB/指導関係/COMF100.ERB	指導関係	ABL	36	30
original-game/ERB/指導関係/COMF100.ERB	指導関係	B	30	7
original-game/ERB/指導関係/COMF100.ERB	指導関係	BASE	8	5
original-game/ERB/指導関係/COMF100.ERB	指導関係	CFLAG	4	4
original-game/ERB/指導関係/COMF100.ERB	指導関係	CSTR	1	1
original-game/ERB/指導関係/COMF100.ERB	指導関係	E	5	5
original-game/ERB/指導関係/COMF100.ERB	指導関係	EJAC	9	1
original-game/ERB/指導関係/COMF100.ERB	指導関係	EXP	17	7
original-game/ERB/指導関係/COMF100.ERB	指導関係	EXPLV	10	0
original-game/ERB/指導関係/COMF100.ERB	指導関係	LOSEBASE	10	10
original-game/ERB/指導関係/COMF100.ERB	指導関係	MAXBASE	2	0
original-game/ERB/指導関係/COMF100.ERB	指導関係	PALAM	5	0
original-game/ERB/指導関係/COMF100.ERB	指導関係	PALAMLV	5	0
original-game/ERB/指導関係/COMF100.ERB	指導関係	PLAYER	10	0
original-game/ERB/指導関係/COMF100.ERB	指導関係	S	3	1
original-game/ERB/指導関係/COMF100.ERB	指導関係	SAVESTR	2	2
original-game/ERB/指導関係/COMF100.ERB	指導関係	SOURCE	42	20
original-game/ERB/指導関係/COMF100.ERB	指導関係	STAIN	2	0
original-game/ERB/指導関係/COMF100.ERB	指導関係	T	9	7
original-game/ERB/指導関係/COMF100.ERB	指導関係	TALENT	13	5
original-game/ERB/指導関係/COMF100.ERB	指導関係	TARGET	1	0
original-game/ERB/指導関係/COMF100.ERB	指導関係	TEQUIP	26	13
original-game/ERB/指導関係/COMF100.ERB	指導関係	TFLAG	1	1
original-game/ERB/指導関係/COMF100.ERB	指導関係	UP	2	2
original-game/ERB/指導関係/COMF11.ERB	指導関係	A	28	6
original-game/ERB/指導関係/COMF11.ERB	指導関係	ABL	26	20
original-game/ERB/指導関係/COMF11.ERB	指導関係	B	17	7
original-game/ERB/指導関係/COMF11.ERB	指導関係	C	3	3
original-game/ERB/指導関係/COMF11.ERB	指導関係	EXP	12	3
original-game/ERB/指導関係/COMF11.ERB	指導関係	EXPLV	9	0
original-game/ERB/指導関係/COMF11.ERB	指導関係	EXPNAME	1	0
original-game/ERB/指導関係/COMF11.ERB	指導関係	ITEM	2	0
original-game/ERB/指導関係/COMF11.ERB	指導関係	LOSEBASE	8	6
original-game/ERB/指導関係/COMF11.ERB	指導関係	PALAM	20	0
original-game/ERB/指導関係/COMF11.ERB	指導関係	PALAMLV	20	0
original-game/ERB/指導関係/COMF11.ERB	指導関係	PLAYER	1	0
original-game/ERB/指導関係/COMF11.ERB	指導関係	RESULT	1	1
original-game/ERB/指導関係/COMF11.ERB	指導関係	S	17	13
original-game/ERB/指導関係/COMF11.ERB	指導関係	SAVESTR	2	2
original-game/ERB/指導関係/COMF11.ERB	指導関係	SELECTCOM	1	1
original-game/ERB/指導関係/COMF11.ERB	指導関係	SOURCE	50	16
original-game/ERB/指導関係/COMF11.ERB	指導関係	STAIN	2	0
original-game/ERB/指導関係/COMF11.ERB	指導関係	T	2	2
original-game/ERB/指導関係/COMF11.ERB	指導関係	TALENT	11	4
original-game/ERB/指導関係/COMF11.ERB	指導関係	TEQUIP	10	3
original-game/ERB/指導関係/COMF11.ERB	指導関係	TFLAG	1	1
original-game/ERB/指導関係/COMF110.ERB	指導関係	A	2	1
original-game/ERB/指導関係/COMF110.ERB	指導関係	B	8	1
original-game/ERB/指導関係/COMF110.ERB	指導関係	CALLNAME	23	0
original-game/ERB/指導関係/COMF110.ERB	指導関係	CFLAG	139	47
original-game/ERB/指導関係/COMF110.ERB	指導関係	LOCAL	29	13
original-game/ERB/指導関係/COMF110.ERB	指導関係	RESULT	27	1
original-game/ERB/指導関係/COMF110.ERB	指導関係	T	31	19
original-game/ERB/指導関係/COMF110.ERB	指導関係	TARGET	23	0
original-game/ERB/指導関係/COMF110.ERB	指導関係	TFLAG	24	0
original-game/ERB/指導関係/COMF110.ERB	指導関係	W	18	6
original-game/ERB/指導関係/COMF111.ERB	指導関係	A	2	1
original-game/ERB/指導関係/COMF111.ERB	指導関係	B	1	1
original-game/ERB/指導関係/COMF111.ERB	指導関係	CALLNAME	3	0
original-game/ERB/指導関係/COMF111.ERB	指導関係	CFLAG	59	25
original-game/ERB/指導関係/COMF111.ERB	指導関係	L	21	7
original-game/ERB/指導関係/COMF111.ERB	指導関係	LOCAL	6	3
original-game/ERB/指導関係/COMF111.ERB	指導関係	RESULT	20	10
original-game/ERB/指導関係/COMF111.ERB	指導関係	TARGET	3	0
original-game/ERB/指導関係/COMF12.ERB	指導関係	ABL	5	5
original-game/ERB/指導関係/COMF12.ERB	指導関係	EXP	2	2
original-game/ERB/指導関係/COMF12.ERB	指導関係	EXPNAME	2	0
original-game/ERB/指導関係/COMF12.ERB	指導関係	ITEM	1	0
original-game/ERB/指導関係/COMF12.ERB	指導関係	LOSEBASE	4	2
original-game/ERB/指導関係/COMF12.ERB	指導関係	PLAYER	2	0
original-game/ERB/指導関係/COMF12.ERB	指導関係	SAVESTR	1	1
original-game/ERB/指導関係/COMF12.ERB	指導関係	SOURCE	11	8
original-game/ERB/指導関係/COMF12.ERB	指導関係	TALENT	4	4
original-game/ERB/指導関係/COMF120.ERB	指導関係	A	16	6
original-game/ERB/指導関係/COMF120.ERB	指導関係	ABL	40	40
original-game/ERB/指導関係/COMF120.ERB	指導関係	ASSIPLAY	1	1
original-game/ERB/指導関係/COMF120.ERB	指導関係	EXP	7	1
original-game/ERB/指導関係/COMF120.ERB	指導関係	EXPLV	6	0
original-game/ERB/指導関係/COMF120.ERB	指導関係	LOSEBASE	4	4
original-game/ERB/指導関係/COMF120.ERB	指導関係	PALAM	8	0
original-game/ERB/指導関係/COMF120.ERB	指導関係	PALAMLV	8	0
original-game/ERB/指導関係/COMF120.ERB	指導関係	PLAYER	6	0
original-game/ERB/指導関係/COMF120.ERB	指導関係	PREVCOM	5	5
original-game/ERB/指導関係/COMF120.ERB	指導関係	SAVESTR	2	2
original-game/ERB/指導関係/COMF120.ERB	指導関係	SELECTCOM	2	2
original-game/ERB/指導関係/COMF120.ERB	指導関係	SOURCE	199	132
original-game/ERB/指導関係/COMF120.ERB	指導関係	TALENT	9	3
original-game/ERB/指導関係/COMF120.ERB	指導関係	TFLAG	3	3
original-game/ERB/指導関係/COMF121.ERB	指導関係	A	16	6
original-game/ERB/指導関係/COMF121.ERB	指導関係	ABL	45	45
original-game/ERB/指導関係/COMF121.ERB	指導関係	ASSIPLAY	1	1
original-game/ERB/指導関係/COMF121.ERB	指導関係	EXP	7	1
original-game/ERB/指導関係/COMF121.ERB	指導関係	EXPLV	6	0
original-game/ERB/指導関係/COMF121.ERB	指導関係	LOSEBASE	4	4
original-game/ERB/指導関係/COMF121.ERB	指導関係	PALAM	8	0
original-game/ERB/指導関係/COMF121.ERB	指導関係	PALAMLV	8	0
original-game/ERB/指導関係/COMF121.ERB	指導関係	PLAYER	6	0
original-game/ERB/指導関係/COMF121.ERB	指導関係	PREVCOM	8	8
original-game/ERB/指導関係/COMF121.ERB	指導関係	SAVESTR	2	2
original-game/ERB/指導関係/COMF121.ERB	指導関係	SELECTCOM	2	2
original-game/ERB/指導関係/COMF121.ERB	指導関係	SOURCE	219	139
original-game/ERB/指導関係/COMF121.ERB	指導関係	TALENT	9	3
original-game/ERB/指導関係/COMF121.ERB	指導関係	TFLAG	3	3
original-game/ERB/指導関係/COMF122.ERB	指導関係	A	18	14
original-game/ERB/指導関係/COMF122.ERB	指導関係	ABL	53	40
original-game/ERB/指導関係/COMF122.ERB	指導関係	ABLNAME	3	0
original-game/ERB/指導関係/COMF122.ERB	指導関係	ASSIPLAY	3	3
original-game/ERB/指導関係/COMF122.ERB	指導関係	B	26	7
original-game/ERB/指導関係/COMF122.ERB	指導関係	BASE	8	5
original-game/ERB/指導関係/COMF122.ERB	指導関係	CFLAG	1	0
original-game/ERB/指導関係/COMF122.ERB	指導関係	E	10	7
original-game/ERB/指導関係/COMF122.ERB	指導関係	EJAC	9	1
original-game/ERB/指導関係/COMF122.ERB	指導関係	EXP	7	7
original-game/ERB/指導関係/COMF122.ERB	指導関係	EXPNAME	3	0
original-game/ERB/指導関係/COMF122.ERB	指導関係	ITEMNAME	1	0
original-game/ERB/指導関係/COMF122.ERB	指導関係	L	10	6
original-game/ERB/指導関係/COMF122.ERB	指導関係	LOSEBASE	2	2
original-game/ERB/指導関係/COMF122.ERB	指導関係	MARK	4	0
original-game/ERB/指導関係/COMF122.ERB	指導関係	MARKNAME	1	0
original-game/ERB/指導関係/COMF122.ERB	指導関係	MAXBASE	1	0
original-game/ERB/指導関係/COMF122.ERB	指導関係	PALAM	15	0
original-game/ERB/指導関係/COMF122.ERB	指導関係	PALAMLV	15	0
original-game/ERB/指導関係/COMF122.ERB	指導関係	PALAMNAME	1	0
original-game/ERB/指導関係/COMF122.ERB	指導関係	PLAYER	35	0
original-game/ERB/指導関係/COMF122.ERB	指導関係	S	24	14
original-game/ERB/指導関係/COMF122.ERB	指導関係	SAVESTR	1	1
original-game/ERB/指導関係/COMF122.ERB	指導関係	SOURCE	102	39
original-game/ERB/指導関係/COMF122.ERB	指導関係	STAIN	11	0
original-game/ERB/指導関係/COMF122.ERB	指導関係	TALENT	15	3
original-game/ERB/指導関係/COMF122.ERB	指導関係	TALENTNAME	7	0
original-game/ERB/指導関係/COMF122.ERB	指導関係	TEQUIP	1	0
original-game/ERB/指導関係/COMF122.ERB	指導関係	TFLAG	4	4
original-game/ERB/指導関係/COMF122.ERB	指導関係	V	6	1
original-game/ERB/指導関係/COMF122.ERB	指導関係	Y	12	9
original-game/ERB/指導関係/COMF123.ERB	指導関係	A	30	22
original-game/ERB/指導関係/COMF123.ERB	指導関係	ABL	59	45
original-game/ERB/指導関係/COMF123.ERB	指導関係	ABLNAME	3	0
original-game/ERB/指導関係/COMF123.ERB	指導関係	ASSIPLAY	3	3
original-game/ERB/指導関係/COMF123.ERB	指導関係	B	37	7
original-game/ERB/指導関係/COMF123.ERB	指導関係	BASE	8	5
original-game/ERB/指導関係/COMF123.ERB	指導関係	CFLAG	1	0
original-game/ERB/指導関係/COMF123.ERB	指導関係	E	12	8
original-game/ERB/指導関係/COMF123.ERB	指導関係	EJAC	9	1
original-game/ERB/指導関係/COMF123.ERB	指導関係	EXP	9	8
original-game/ERB/指導関係/COMF123.ERB	指導関係	EXPLV	1	0
original-game/ERB/指導関係/COMF123.ERB	指導関係	EXPNAME	4	0
original-game/ERB/指導関係/COMF123.ERB	指導関係	L	10	6
original-game/ERB/指導関係/COMF123.ERB	指導関係	LOSEBASE	4	4
original-game/ERB/指導関係/COMF123.ERB	指導関係	MARK	4	0
original-game/ERB/指導関係/COMF123.ERB	指導関係	MARKNAME	1	0
original-game/ERB/指導関係/COMF123.ERB	指導関係	MAXBASE	1	0
original-game/ERB/指導関係/COMF123.ERB	指導関係	PALAM	5	0
original-game/ERB/指導関係/COMF123.ERB	指導関係	PALAMLV	5	0
original-game/ERB/指導関係/COMF123.ERB	指導関係	PALAMNAME	1	0
original-game/ERB/指導関係/COMF123.ERB	指導関係	PLAYER	34	0
original-game/ERB/指導関係/COMF123.ERB	指導関係	S	27	16
original-game/ERB/指導関係/COMF123.ERB	指導関係	SAVESTR	1	1
original-game/ERB/指導関係/COMF123.ERB	指導関係	SELECTCOM	1	1
original-game/ERB/指導関係/COMF123.ERB	指導関係	SOURCE	56	23
original-game/ERB/指導関係/COMF123.ERB	指導関係	STAIN	12	1
original-game/ERB/指導関係/COMF123.ERB	指導関係	TALENT	30	4
original-game/ERB/指導関係/COMF123.ERB	指導関係	TALENTNAME	10	0
original-game/ERB/指導関係/COMF123.ERB	指導関係	TFLAG	8	6
original-game/ERB/指導関係/COMF123.ERB	指導関係	V	6	1
original-game/ERB/指導関係/COMF123.ERB	指導関係	Y	12	8
original-game/ERB/指導関係/COMF124.ERB	指導関係	A	21	17
original-game/ERB/指導関係/COMF124.ERB	指導関係	ABL	54	40
original-game/ERB/指導関係/COMF124.ERB	指導関係	ABLNAME	3	0
original-game/ERB/指導関係/COMF124.ERB	指導関係	ASSIPLAY	3	3
original-game/ERB/指導関係/COMF124.ERB	指導関係	B	33	7
original-game/ERB/指導関係/COMF124.ERB	指導関係	BASE	8	5
original-game/ERB/指導関係/COMF124.ERB	指導関係	CFLAG	3	2
original-game/ERB/指導関係/COMF124.ERB	指導関係	E	12	8
original-game/ERB/指導関係/COMF124.ERB	指導関係	EJAC	9	1
original-game/ERB/指導関係/COMF124.ERB	指導関係	EXP	9	8
original-game/ERB/指導関係/COMF124.ERB	指導関係	EXPLV	1	0
original-game/ERB/指導関係/COMF124.ERB	指導関係	EXPNAME	4	0
original-game/ERB/指導関係/COMF124.ERB	指導関係	ITEMNAME	1	0
original-game/ERB/指導関係/COMF124.ERB	指導関係	L	10	6
original-game/ERB/指導関係/COMF124.ERB	指導関係	LOSEBASE	4	4
original-game/ERB/指導関係/COMF124.ERB	指導関係	MARK	4	0
original-game/ERB/指導関係/COMF124.ERB	指導関係	MARKNAME	1	0
original-game/ERB/指導関係/COMF124.ERB	指導関係	MAXBASE	1	0
original-game/ERB/指導関係/COMF124.ERB	指導関係	NO	1	0
original-game/ERB/指導関係/COMF124.ERB	指導関係	PALAM	5	0
original-game/ERB/指導関係/COMF124.ERB	指導関係	PALAMLV	5	0
original-game/ERB/指導関係/COMF124.ERB	指導関係	PALAMNAME	1	0
original-game/ERB/指導関係/COMF124.ERB	指導関係	PLAYER	35	0
original-game/ERB/指導関係/COMF124.ERB	指導関係	S	29	17
original-game/ERB/指導関係/COMF124.ERB	指導関係	SAVESTR	1	1
original-game/ERB/指導関係/COMF124.ERB	指導関係	SELECTCOM	1	1
original-game/ERB/指導関係/COMF124.ERB	指導関係	SOURCE	56	23
original-game/ERB/指導関係/COMF124.ERB	指導関係	STAIN	12	1
original-game/ERB/指導関係/COMF124.ERB	指導関係	TALENT	23	5
original-game/ERB/指導関係/COMF124.ERB	指導関係	TALENTNAME	10	0
original-game/ERB/指導関係/COMF124.ERB	指導関係	TEQUIP	1	0
original-game/ERB/指導関係/COMF124.ERB	指導関係	TFLAG	7	7
original-game/ERB/指導関係/COMF124.ERB	指導関係	V	6	1
original-game/ERB/指導関係/COMF124.ERB	指導関係	Y	10	6
original-game/ERB/指導関係/COMF125.ERB	指導関係	A	75	29
original-game/ERB/指導関係/COMF125.ERB	指導関係	ABL	119	95
original-game/ERB/指導関係/COMF125.ERB	指導関係	ABLNAME	5	0
