labelId	label	rawLabel	scope	kind	path	area	line	encoding	incomingStaticCalls	outgoingCalls	entryKind
original-game/ERB/ミッション関係/キャラ/MISSION_10_MIKU.ERB:41:MISSION_INFO_10	MISSION_INFO_10	MISSION_INFO_10		global	original-game/ERB/ミッション関係/キャラ/MISSION_10_MIKU.ERB	ミッション関係	41	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_10_MIKU.ERB:76:MISSION_RECEIVE_10	MISSION_RECEIVE_10	MISSION_RECEIVE_10		global	original-game/ERB/ミッション関係/キャラ/MISSION_10_MIKU.ERB	ミッション関係	76	utf-8-sig	0	1	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_10_MIKU.ERB:89:MISSION_CALC_10	MISSION_CALC_10	MISSION_CALC_10		global	original-game/ERB/ミッション関係/キャラ/MISSION_10_MIKU.ERB	ミッション関係	89	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_10_MIKU.ERB:112:MISSION_REPORT_10	MISSION_REPORT_10	MISSION_REPORT_10(ARG)		global	original-game/ERB/ミッション関係/キャラ/MISSION_10_MIKU.ERB	ミッション関係	112	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_10_MIKU.ERB:124:MISSION_CHARA_NO_10	MISSION_CHARA_NO_10	MISSION_CHARA_NO_10		global	original-game/ERB/ミッション関係/キャラ/MISSION_10_MIKU.ERB	ミッション関係	124	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_11_NOEL.ERB:6:MISSION_TITLE_11	MISSION_TITLE_11	MISSION_TITLE_11		global	original-game/ERB/ミッション関係/キャラ/MISSION_11_NOEL.ERB	ミッション関係	6	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_11_NOEL.ERB:15:MISSION_VISIBLE_11	MISSION_VISIBLE_11	MISSION_VISIBLE_11		global	original-game/ERB/ミッション関係/キャラ/MISSION_11_NOEL.ERB	ミッション関係	15	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_11_NOEL.ERB:29:MISSION_FEE_11	MISSION_FEE_11	MISSION_FEE_11		global	original-game/ERB/ミッション関係/キャラ/MISSION_11_NOEL.ERB	ミッション関係	29	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_11_NOEL.ERB:41:MISSION_INFO_11	MISSION_INFO_11	MISSION_INFO_11		global	original-game/ERB/ミッション関係/キャラ/MISSION_11_NOEL.ERB	ミッション関係	41	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_11_NOEL.ERB:96:MISSION_RECEIVE_11	MISSION_RECEIVE_11	MISSION_RECEIVE_11		global	original-game/ERB/ミッション関係/キャラ/MISSION_11_NOEL.ERB	ミッション関係	96	utf-8-sig	0	1	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_11_NOEL.ERB:111:MISSION_CALC_11	MISSION_CALC_11	MISSION_CALC_11		global	original-game/ERB/ミッション関係/キャラ/MISSION_11_NOEL.ERB	ミッション関係	111	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_11_NOEL.ERB:127:MISSION_REPORT_11	MISSION_REPORT_11	MISSION_REPORT_11(ARG)		global	original-game/ERB/ミッション関係/キャラ/MISSION_11_NOEL.ERB	ミッション関係	127	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_11_NOEL.ERB:139:MISSION_CHARA_NO_11	MISSION_CHARA_NO_11	MISSION_CHARA_NO_11		global	original-game/ERB/ミッション関係/キャラ/MISSION_11_NOEL.ERB	ミッション関係	139	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_12_HIKARU.ERB:6:MISSION_TITLE_12	MISSION_TITLE_12	MISSION_TITLE_12		global	original-game/ERB/ミッション関係/キャラ/MISSION_12_HIKARU.ERB	ミッション関係	6	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_12_HIKARU.ERB:15:MISSION_VISIBLE_12	MISSION_VISIBLE_12	MISSION_VISIBLE_12		global	original-game/ERB/ミッション関係/キャラ/MISSION_12_HIKARU.ERB	ミッション関係	15	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_12_HIKARU.ERB:29:MISSION_FEE_12	MISSION_FEE_12	MISSION_FEE_12		global	original-game/ERB/ミッション関係/キャラ/MISSION_12_HIKARU.ERB	ミッション関係	29	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_12_HIKARU.ERB:47:MISSION_INFO_12	MISSION_INFO_12	MISSION_INFO_12		global	original-game/ERB/ミッション関係/キャラ/MISSION_12_HIKARU.ERB	ミッション関係	47	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_12_HIKARU.ERB:102:MISSION_RECEIVE_12	MISSION_RECEIVE_12	MISSION_RECEIVE_12		global	original-game/ERB/ミッション関係/キャラ/MISSION_12_HIKARU.ERB	ミッション関係	102	utf-8-sig	0	1	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_12_HIKARU.ERB:117:MISSION_CALC_12	MISSION_CALC_12	MISSION_CALC_12		global	original-game/ERB/ミッション関係/キャラ/MISSION_12_HIKARU.ERB	ミッション関係	117	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_12_HIKARU.ERB:143:MISSION_REPORT_12	MISSION_REPORT_12	MISSION_REPORT_12(ARG)		global	original-game/ERB/ミッション関係/キャラ/MISSION_12_HIKARU.ERB	ミッション関係	143	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_12_HIKARU.ERB:174:MISSION_CHARA_NO_12	MISSION_CHARA_NO_12	MISSION_CHARA_NO_12		global	original-game/ERB/ミッション関係/キャラ/MISSION_12_HIKARU.ERB	ミッション関係	174	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_13_TOMOKO.ERB:6:MISSION_TITLE_13	MISSION_TITLE_13	MISSION_TITLE_13		global	original-game/ERB/ミッション関係/キャラ/MISSION_13_TOMOKO.ERB	ミッション関係	6	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_13_TOMOKO.ERB:15:MISSION_VISIBLE_13	MISSION_VISIBLE_13	MISSION_VISIBLE_13		global	original-game/ERB/ミッション関係/キャラ/MISSION_13_TOMOKO.ERB	ミッション関係	15	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_13_TOMOKO.ERB:29:MISSION_FEE_13	MISSION_FEE_13	MISSION_FEE_13		global	original-game/ERB/ミッション関係/キャラ/MISSION_13_TOMOKO.ERB	ミッション関係	29	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_13_TOMOKO.ERB:41:MISSION_INFO_13	MISSION_INFO_13	MISSION_INFO_13		global	original-game/ERB/ミッション関係/キャラ/MISSION_13_TOMOKO.ERB	ミッション関係	41	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_13_TOMOKO.ERB:86:MISSION_RECEIVE_13	MISSION_RECEIVE_13	MISSION_RECEIVE_13		global	original-game/ERB/ミッション関係/キャラ/MISSION_13_TOMOKO.ERB	ミッション関係	86	utf-8-sig	0	1	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_13_TOMOKO.ERB:101:MISSION_CALC_13	MISSION_CALC_13	MISSION_CALC_13		global	original-game/ERB/ミッション関係/キャラ/MISSION_13_TOMOKO.ERB	ミッション関係	101	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_13_TOMOKO.ERB:135:MISSION_REPORT_13	MISSION_REPORT_13	MISSION_REPORT_13(ARG)		global	original-game/ERB/ミッション関係/キャラ/MISSION_13_TOMOKO.ERB	ミッション関係	135	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_13_TOMOKO.ERB:148:MISSION_CHARA_NO_13	MISSION_CHARA_NO_13	MISSION_CHARA_NO_13		global	original-game/ERB/ミッション関係/キャラ/MISSION_13_TOMOKO.ERB	ミッション関係	148	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_14_YUUKI.ERB:6:MISSION_TITLE_14	MISSION_TITLE_14	MISSION_TITLE_14		global	original-game/ERB/ミッション関係/キャラ/MISSION_14_YUUKI.ERB	ミッション関係	6	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_14_YUUKI.ERB:15:MISSION_VISIBLE_14	MISSION_VISIBLE_14	MISSION_VISIBLE_14		global	original-game/ERB/ミッション関係/キャラ/MISSION_14_YUUKI.ERB	ミッション関係	15	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_14_YUUKI.ERB:29:MISSION_FEE_14	MISSION_FEE_14	MISSION_FEE_14		global	original-game/ERB/ミッション関係/キャラ/MISSION_14_YUUKI.ERB	ミッション関係	29	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_14_YUUKI.ERB:41:MISSION_INFO_14	MISSION_INFO_14	MISSION_INFO_14		global	original-game/ERB/ミッション関係/キャラ/MISSION_14_YUUKI.ERB	ミッション関係	41	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_14_YUUKI.ERB:90:MISSION_RECEIVE_14	MISSION_RECEIVE_14	MISSION_RECEIVE_14		global	original-game/ERB/ミッション関係/キャラ/MISSION_14_YUUKI.ERB	ミッション関係	90	utf-8-sig	0	1	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_14_YUUKI.ERB:105:MISSION_CALC_14	MISSION_CALC_14	MISSION_CALC_14		global	original-game/ERB/ミッション関係/キャラ/MISSION_14_YUUKI.ERB	ミッション関係	105	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_14_YUUKI.ERB:130:MISSION_REPORT_14	MISSION_REPORT_14	MISSION_REPORT_14(ARG)		global	original-game/ERB/ミッション関係/キャラ/MISSION_14_YUUKI.ERB	ミッション関係	130	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_14_YUUKI.ERB:143:MISSION_CHARA_NO_14	MISSION_CHARA_NO_14	MISSION_CHARA_NO_14		global	original-game/ERB/ミッション関係/キャラ/MISSION_14_YUUKI.ERB	ミッション関係	143	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_15_MEIKO.ERB:6:MISSION_TITLE_15	MISSION_TITLE_15	MISSION_TITLE_15		global	original-game/ERB/ミッション関係/キャラ/MISSION_15_MEIKO.ERB	ミッション関係	6	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_15_MEIKO.ERB:15:MISSION_VISIBLE_15	MISSION_VISIBLE_15	MISSION_VISIBLE_15		global	original-game/ERB/ミッション関係/キャラ/MISSION_15_MEIKO.ERB	ミッション関係	15	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_15_MEIKO.ERB:29:MISSION_FEE_15	MISSION_FEE_15	MISSION_FEE_15		global	original-game/ERB/ミッション関係/キャラ/MISSION_15_MEIKO.ERB	ミッション関係	29	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_15_MEIKO.ERB:41:MISSION_INFO_15	MISSION_INFO_15	MISSION_INFO_15		global	original-game/ERB/ミッション関係/キャラ/MISSION_15_MEIKO.ERB	ミッション関係	41	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_15_MEIKO.ERB:89:MISSION_RECEIVE_15	MISSION_RECEIVE_15	MISSION_RECEIVE_15		global	original-game/ERB/ミッション関係/キャラ/MISSION_15_MEIKO.ERB	ミッション関係	89	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_15_MEIKO.ERB:100:MISSION_CALC_15	MISSION_CALC_15	MISSION_CALC_15		global	original-game/ERB/ミッション関係/キャラ/MISSION_15_MEIKO.ERB	ミッション関係	100	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_15_MEIKO.ERB:130:MISSION_REPORT_15	MISSION_REPORT_15	MISSION_REPORT_15(ARG)		global	original-game/ERB/ミッション関係/キャラ/MISSION_15_MEIKO.ERB	ミッション関係	130	utf-8-sig	0	1	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_15_MEIKO.ERB:161:MISSION_CHARA_NO_15	MISSION_CHARA_NO_15	MISSION_CHARA_NO_15		global	original-game/ERB/ミッション関係/キャラ/MISSION_15_MEIKO.ERB	ミッション関係	161	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_16_ANN.ERB:6:MISSION_TITLE_16	MISSION_TITLE_16	MISSION_TITLE_16		global	original-game/ERB/ミッション関係/キャラ/MISSION_16_ANN.ERB	ミッション関係	6	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_16_ANN.ERB:15:MISSION_VISIBLE_16	MISSION_VISIBLE_16	MISSION_VISIBLE_16		global	original-game/ERB/ミッション関係/キャラ/MISSION_16_ANN.ERB	ミッション関係	15	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_16_ANN.ERB:29:MISSION_FEE_16	MISSION_FEE_16	MISSION_FEE_16		global	original-game/ERB/ミッション関係/キャラ/MISSION_16_ANN.ERB	ミッション関係	29	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_16_ANN.ERB:41:MISSION_INFO_16	MISSION_INFO_16	MISSION_INFO_16		global	original-game/ERB/ミッション関係/キャラ/MISSION_16_ANN.ERB	ミッション関係	41	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_16_ANN.ERB:89:MISSION_RECEIVE_16	MISSION_RECEIVE_16	MISSION_RECEIVE_16		global	original-game/ERB/ミッション関係/キャラ/MISSION_16_ANN.ERB	ミッション関係	89	utf-8-sig	0	1	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_16_ANN.ERB:104:MISSION_CALC_16	MISSION_CALC_16	MISSION_CALC_16		global	original-game/ERB/ミッション関係/キャラ/MISSION_16_ANN.ERB	ミッション関係	104	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_16_ANN.ERB:130:MISSION_REPORT_16	MISSION_REPORT_16	MISSION_REPORT_16(ARG)		global	original-game/ERB/ミッション関係/キャラ/MISSION_16_ANN.ERB	ミッション関係	130	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_16_ANN.ERB:147:MISSION_CHARA_NO_16	MISSION_CHARA_NO_16	MISSION_CHARA_NO_16		global	original-game/ERB/ミッション関係/キャラ/MISSION_16_ANN.ERB	ミッション関係	147	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_17_KURSTINA.ERB:6:MISSION_TITLE_17	MISSION_TITLE_17	MISSION_TITLE_17		global	original-game/ERB/ミッション関係/キャラ/MISSION_17_KURSTINA.ERB	ミッション関係	6	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_17_KURSTINA.ERB:15:MISSION_VISIBLE_17	MISSION_VISIBLE_17	MISSION_VISIBLE_17		global	original-game/ERB/ミッション関係/キャラ/MISSION_17_KURSTINA.ERB	ミッション関係	15	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_17_KURSTINA.ERB:29:MISSION_FEE_17	MISSION_FEE_17	MISSION_FEE_17		global	original-game/ERB/ミッション関係/キャラ/MISSION_17_KURSTINA.ERB	ミッション関係	29	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_17_KURSTINA.ERB:41:MISSION_INFO_17	MISSION_INFO_17	MISSION_INFO_17		global	original-game/ERB/ミッション関係/キャラ/MISSION_17_KURSTINA.ERB	ミッション関係	41	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_17_KURSTINA.ERB:90:MISSION_RECEIVE_17	MISSION_RECEIVE_17	MISSION_RECEIVE_17		global	original-game/ERB/ミッション関係/キャラ/MISSION_17_KURSTINA.ERB	ミッション関係	90	utf-8-sig	0	1	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_17_KURSTINA.ERB:107:MISSION_CALC_17	MISSION_CALC_17	MISSION_CALC_17		global	original-game/ERB/ミッション関係/キャラ/MISSION_17_KURSTINA.ERB	ミッション関係	107	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_17_KURSTINA.ERB:135:MISSION_REPORT_17	MISSION_REPORT_17	MISSION_REPORT_17(ARG)		global	original-game/ERB/ミッション関係/キャラ/MISSION_17_KURSTINA.ERB	ミッション関係	135	utf-8-sig	0	3	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_17_KURSTINA.ERB:160:MISSION_CHARA_NO_17	MISSION_CHARA_NO_17	MISSION_CHARA_NO_17		global	original-game/ERB/ミッション関係/キャラ/MISSION_17_KURSTINA.ERB	ミッション関係	160	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_18_NICOLE.ERB:6:MISSION_TITLE_18	MISSION_TITLE_18	MISSION_TITLE_18		global	original-game/ERB/ミッション関係/キャラ/MISSION_18_NICOLE.ERB	ミッション関係	6	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_18_NICOLE.ERB:15:MISSION_VISIBLE_18	MISSION_VISIBLE_18	MISSION_VISIBLE_18		global	original-game/ERB/ミッション関係/キャラ/MISSION_18_NICOLE.ERB	ミッション関係	15	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_18_NICOLE.ERB:29:MISSION_FEE_18	MISSION_FEE_18	MISSION_FEE_18		global	original-game/ERB/ミッション関係/キャラ/MISSION_18_NICOLE.ERB	ミッション関係	29	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_18_NICOLE.ERB:41:MISSION_INFO_18	MISSION_INFO_18	MISSION_INFO_18		global	original-game/ERB/ミッション関係/キャラ/MISSION_18_NICOLE.ERB	ミッション関係	41	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_18_NICOLE.ERB:85:MISSION_RECEIVE_18	MISSION_RECEIVE_18	MISSION_RECEIVE_18		global	original-game/ERB/ミッション関係/キャラ/MISSION_18_NICOLE.ERB	ミッション関係	85	utf-8-sig	0	1	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_18_NICOLE.ERB:101:MISSION_CALC_18	MISSION_CALC_18	MISSION_CALC_18		global	original-game/ERB/ミッション関係/キャラ/MISSION_18_NICOLE.ERB	ミッション関係	101	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_18_NICOLE.ERB:132:MISSION_REPORT_18	MISSION_REPORT_18	MISSION_REPORT_18(ARG)		global	original-game/ERB/ミッション関係/キャラ/MISSION_18_NICOLE.ERB	ミッション関係	132	utf-8-sig	0	1	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_18_NICOLE.ERB:156:MISSION_CHARA_NO_18	MISSION_CHARA_NO_18	MISSION_CHARA_NO_18		global	original-game/ERB/ミッション関係/キャラ/MISSION_18_NICOLE.ERB	ミッション関係	156	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_19_NARU.ERB:6:MISSION_TITLE_19	MISSION_TITLE_19	MISSION_TITLE_19		global	original-game/ERB/ミッション関係/キャラ/MISSION_19_NARU.ERB	ミッション関係	6	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_19_NARU.ERB:15:MISSION_VISIBLE_19	MISSION_VISIBLE_19	MISSION_VISIBLE_19		global	original-game/ERB/ミッション関係/キャラ/MISSION_19_NARU.ERB	ミッション関係	15	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_19_NARU.ERB:29:MISSION_FEE_19	MISSION_FEE_19	MISSION_FEE_19		global	original-game/ERB/ミッション関係/キャラ/MISSION_19_NARU.ERB	ミッション関係	29	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_19_NARU.ERB:41:MISSION_INFO_19	MISSION_INFO_19	MISSION_INFO_19		global	original-game/ERB/ミッション関係/キャラ/MISSION_19_NARU.ERB	ミッション関係	41	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_19_NARU.ERB:86:MISSION_RECEIVE_19	MISSION_RECEIVE_19	MISSION_RECEIVE_19		global	original-game/ERB/ミッション関係/キャラ/MISSION_19_NARU.ERB	ミッション関係	86	utf-8-sig	0	1	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_19_NARU.ERB:101:MISSION_CALC_19	MISSION_CALC_19	MISSION_CALC_19		global	original-game/ERB/ミッション関係/キャラ/MISSION_19_NARU.ERB	ミッション関係	101	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_19_NARU.ERB:132:MISSION_REPORT_19	MISSION_REPORT_19	MISSION_REPORT_19(ARG)		global	original-game/ERB/ミッション関係/キャラ/MISSION_19_NARU.ERB	ミッション関係	132	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_19_NARU.ERB:146:MISSION_CHARA_NO_19	MISSION_CHARA_NO_19	MISSION_CHARA_NO_19		global	original-game/ERB/ミッション関係/キャラ/MISSION_19_NARU.ERB	ミッション関係	146	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_1_AYESHA.ERB:10:MISSION_TITLE_1	MISSION_TITLE_1	MISSION_TITLE_1		global	original-game/ERB/ミッション関係/キャラ/MISSION_1_AYESHA.ERB	ミッション関係	10	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_1_AYESHA.ERB:19:MISSION_VISIBLE_1	MISSION_VISIBLE_1	MISSION_VISIBLE_1		global	original-game/ERB/ミッション関係/キャラ/MISSION_1_AYESHA.ERB	ミッション関係	19	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_1_AYESHA.ERB:33:MISSION_FEE_1	MISSION_FEE_1	MISSION_FEE_1		global	original-game/ERB/ミッション関係/キャラ/MISSION_1_AYESHA.ERB	ミッション関係	33	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_1_AYESHA.ERB:46:MISSION_INFO_1	MISSION_INFO_1	MISSION_INFO_1		global	original-game/ERB/ミッション関係/キャラ/MISSION_1_AYESHA.ERB	ミッション関係	46	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_1_AYESHA.ERB:78:MISSION_RECEIVE_1	MISSION_RECEIVE_1	MISSION_RECEIVE_1		global	original-game/ERB/ミッション関係/キャラ/MISSION_1_AYESHA.ERB	ミッション関係	78	utf-8-sig	0	1	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_1_AYESHA.ERB:91:MISSION_CALC_1	MISSION_CALC_1	MISSION_CALC_1		global	original-game/ERB/ミッション関係/キャラ/MISSION_1_AYESHA.ERB	ミッション関係	91	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_1_AYESHA.ERB:114:MISSION_REPORT_1	MISSION_REPORT_1	MISSION_REPORT_1(ARG)		global	original-game/ERB/ミッション関係/キャラ/MISSION_1_AYESHA.ERB	ミッション関係	114	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_1_AYESHA.ERB:126:MISSION_CHARA_NO_1	MISSION_CHARA_NO_1	MISSION_CHARA_NO_1		global	original-game/ERB/ミッション関係/キャラ/MISSION_1_AYESHA.ERB	ミッション関係	126	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_20_NEWGENERATION.ERB:6:MISSION_TITLE_20	MISSION_TITLE_20	MISSION_TITLE_20		global	original-game/ERB/ミッション関係/キャラ/MISSION_20_NEWGENERATION.ERB	ミッション関係	6	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_20_NEWGENERATION.ERB:15:MISSION_VISIBLE_20	MISSION_VISIBLE_20	MISSION_VISIBLE_20		global	original-game/ERB/ミッション関係/キャラ/MISSION_20_NEWGENERATION.ERB	ミッション関係	15	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_20_NEWGENERATION.ERB:32:MISSION_FEE_20	MISSION_FEE_20	MISSION_FEE_20		global	original-game/ERB/ミッション関係/キャラ/MISSION_20_NEWGENERATION.ERB	ミッション関係	32	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_20_NEWGENERATION.ERB:44:MISSION_INFO_20	MISSION_INFO_20	MISSION_INFO_20		global	original-game/ERB/ミッション関係/キャラ/MISSION_20_NEWGENERATION.ERB	ミッション関係	44	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_20_NEWGENERATION.ERB:127:MISSION_RECEIVE_20	MISSION_RECEIVE_20	MISSION_RECEIVE_20		global	original-game/ERB/ミッション関係/キャラ/MISSION_20_NEWGENERATION.ERB	ミッション関係	127	utf-8-sig	0	3	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_20_NEWGENERATION.ERB:154:MISSION_CALC_20	MISSION_CALC_20	MISSION_CALC_20		global	original-game/ERB/ミッション関係/キャラ/MISSION_20_NEWGENERATION.ERB	ミッション関係	154	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_20_NEWGENERATION.ERB:237:MISSION_REPORT_20	MISSION_REPORT_20	MISSION_REPORT_20(ARG)		global	original-game/ERB/ミッション関係/キャラ/MISSION_20_NEWGENERATION.ERB	ミッション関係	237	utf-8-sig	0	3	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_20_NEWGENERATION.ERB:285:MISSION_CHARA_NO_20	MISSION_CHARA_NO_20	MISSION_CHARA_NO_20		global	original-game/ERB/ミッション関係/キャラ/MISSION_20_NEWGENERATION.ERB	ミッション関係	285	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_2_ASUKA.ERB:6:MISSION_TITLE_2	MISSION_TITLE_2	MISSION_TITLE_2		global	original-game/ERB/ミッション関係/キャラ/MISSION_2_ASUKA.ERB	ミッション関係	6	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_2_ASUKA.ERB:15:MISSION_VISIBLE_2	MISSION_VISIBLE_2	MISSION_VISIBLE_2		global	original-game/ERB/ミッション関係/キャラ/MISSION_2_ASUKA.ERB	ミッション関係	15	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_2_ASUKA.ERB:29:MISSION_FEE_2	MISSION_FEE_2	MISSION_FEE_2		global	original-game/ERB/ミッション関係/キャラ/MISSION_2_ASUKA.ERB	ミッション関係	29	utf-8-sig	0	0	unreferenced-global
